case_id,model,condition,total_motifs,discriminating_count,supporting_count,arguing_count,discriminating_ratio,supporting_ratio,expert_reasoning_index
NEJM_CPC_04_2012,openai/gpt-5.2,structured,57,2,38,8,0.03508771929824561,0.6666666666666666,0.17543859649122806
NEJM_CPC_04_2012,anthropic/claude-sonnet-4.5,baseline,55,2,31,14,0.03636363636363636,0.5636363636363636,0.2909090909090909
NEJM_CPC_04_2012,anthropic/claude-sonnet-4.5,adversarial,55,1,32,9,0.01818181818181818,0.5818181818181818,0.18181818181818182
NEJM_CPC_04_2012,anthropic/claude-sonnet-4.5,structured,77,2,44,16,0.025974025974025976,0.5714285714285714,0.23376623376623376
NEJM_CPC_04_2012,anthropic/claude-opus-4.5,baseline,43,0,32,9,0.0,0.7441860465116279,0.20930232558139536
NEJM_CPC_04_2012,anthropic/claude-opus-4.5,adversarial,54,0,38,10,0.0,0.7037037037037037,0.18518518518518517
NEJM_CPC_04_2012,anthropic/claude-opus-4.5,structured,68,1,41,16,0.014705882352941176,0.6029411764705882,0.25
NEJM_CPC_04_2013,openai/gpt-5.4,baseline,61,2,35,22,0.03278688524590164,0.5737704918032787,0.39344262295081966
NEJM_CPC_04_2013,openai/gpt-5.4,adversarial,33,1,19,10,0.030303030303030304,0.5757575757575758,0.3333333333333333
NEJM_CPC_04_2013,openai/gpt-5.4,structured,56,1,25,19,0.017857142857142856,0.44642857142857145,0.35714285714285715
NEJM_CPC_04_2013,openai/gpt-5.2,baseline,58,3,33,22,0.05172413793103448,0.5689655172413793,0.43103448275862066
NEJM_CPC_04_2013,openai/gpt-5.2,adversarial,47,1,25,10,0.02127659574468085,0.5319148936170213,0.23404255319148937
NEJM_CPC_04_2013,openai/gpt-5.2,structured,41,2,22,11,0.04878048780487805,0.5365853658536586,0.3170731707317073
NEJM_CPC_04_2013,anthropic/claude-sonnet-4.5,baseline,59,0,38,20,0.0,0.6440677966101694,0.3389830508474576
NEJM_CPC_04_2013,anthropic/claude-sonnet-4.5,adversarial,44,0,25,9,0.0,0.5681818181818182,0.20454545454545456
NEJM_CPC_04_2013,anthropic/claude-sonnet-4.5,structured,67,2,34,18,0.029850746268656716,0.5074626865671642,0.29850746268656714
NEJM_CPC_04_2013,anthropic/claude-opus-4.5,baseline,30,0,26,1,0.0,0.8666666666666667,0.03333333333333333
NEJM_CPC_04_2013,anthropic/claude-opus-4.5,adversarial,40,0,24,7,0.0,0.6,0.175
NEJM_CPC_04_2013,anthropic/claude-opus-4.5,structured,63,1,33,17,0.015873015873015872,0.5238095238095238,0.2857142857142857
NEJM_CPC_04_2013,google/gemini-3-pro-preview,baseline,36,1,15,11,0.027777777777777776,0.4166666666666667,0.3333333333333333
NEJM_CPC_28_2002,openai/gpt-5.4,baseline,103,6,66,13,0.05825242718446602,0.6407766990291263,0.18446601941747573
NEJM_CPC_28_2002,openai/gpt-5.4,adversarial,61,1,36,12,0.01639344262295082,0.5901639344262295,0.21311475409836064
NEJM_CPC_28_2002,openai/gpt-5.4,structured,93,2,44,16,0.021505376344086023,0.4731182795698925,0.1935483870967742
NEJM_CPC_28_2002,openai/gpt-5.2,baseline,48,1,31,14,0.020833333333333332,0.6458333333333334,0.3125
NEJM_CPC_28_2002,openai/gpt-5.2,adversarial,45,1,26,5,0.022222222222222223,0.5777777777777777,0.13333333333333333
NEJM_CPC_28_2002,openai/gpt-5.2,structured,42,0,21,5,0.0,0.5,0.11904761904761904
NEJM_CPC_28_2002,anthropic/claude-sonnet-4.5,baseline,55,5,29,2,0.09090909090909091,0.5272727272727272,0.12727272727272726
NEJM_CPC_28_2002,anthropic/claude-sonnet-4.5,adversarial,99,3,60,20,0.030303030303030304,0.6060606060606061,0.23232323232323232
NEJM_CPC_28_2002,anthropic/claude-sonnet-4.5,structured,52,1,26,12,0.019230769230769232,0.5,0.25
NEJM_CPC_28_2002,anthropic/claude-opus-4.5,baseline,34,1,24,6,0.029411764705882353,0.7058823529411765,0.20588235294117646
NEJM_CPC_28_2002,anthropic/claude-opus-4.5,adversarial,46,3,22,13,0.06521739130434782,0.4782608695652174,0.34782608695652173
NEJM_CPC_28_2002,anthropic/claude-opus-4.5,structured,56,2,29,8,0.03571428571428571,0.5178571428571429,0.17857142857142858
NEJM_CPC_28_2002,google/gemini-3-pro-preview,baseline,42,1,26,12,0.023809523809523808,0.6190476190476191,0.30952380952380953
NEJM_CPC_28_2002,google/gemini-3-pro-preview,structured,63,4,40,15,0.06349206349206349,0.6349206349206349,0.30158730158730157
NEJM_CPC_41_2009,openai/gpt-5.4,baseline,60,0,39,21,0.0,0.65,0.35
NEJM_CPC_41_2009,openai/gpt-5.4,adversarial,58,0,46,4,0.0,0.7931034482758621,0.06896551724137931
NEJM_CPC_41_2009,openai/gpt-5.4,structured,69,0,49,10,0.0,0.7101449275362319,0.14492753623188406
NEJM_CPC_41_2009,openai/gpt-5.2,baseline,61,0,35,21,0.0,0.5737704918032787,0.3442622950819672
NEJM_CPC_41_2009,openai/gpt-5.2,adversarial,55,0,43,4,0.0,0.7818181818181819,0.07272727272727272
NEJM_CPC_41_2009,openai/gpt-5.2,structured,63,2,42,6,0.031746031746031744,0.6666666666666666,0.12698412698412698
NEJM_CPC_41_2009,anthropic/claude-sonnet-4.5,baseline,31,1,23,5,0.03225806451612903,0.7419354838709677,0.1935483870967742
NEJM_CPC_41_2009,anthropic/claude-sonnet-4.5,adversarial,56,1,40,1,0.017857142857142856,0.7142857142857143,0.03571428571428571
NEJM_CPC_41_2009,anthropic/claude-sonnet-4.5,structured,75,1,47,15,0.013333333333333334,0.6266666666666667,0.21333333333333335
NEJM_CPC_41_2009,anthropic/claude-opus-4.5,baseline,40,0,38,1,0.0,0.95,0.025
NEJM_CPC_41_2009,anthropic/claude-opus-4.5,adversarial,53,0,34,5,0.0,0.6415094339622641,0.09433962264150944
NEJM_CPC_41_2009,anthropic/claude-opus-4.5,structured,48,1,23,12,0.020833333333333332,0.4791666666666667,0.2708333333333333
NEJM_CPC_01_2026,openai/gpt-5.2,structured,55,1,39,7,0.01818181818181818,0.7090909090909091,0.14545454545454545
NEJM_CPC_05_2019,openai/gpt-5.2,adversarial,39,2,21,8,0.05128205128205128,0.5384615384615384,0.2564102564102564
NEJM_CPC_15_2022,openai/gpt-5.2,baseline,50,2,31,16,0.04,0.62,0.36
NEJM_CPC_17_2025,openai/gpt-5.2,structured,54,0,31,9,0.0,0.5740740740740741,0.16666666666666666
NEJM_CPC_20_2013,anthropic/claude-opus-4.5,adversarial,58,1,40,9,0.017241379310344827,0.6896551724137931,0.1724137931034483
NEJM_CPC_23_2013,anthropic/claude-sonnet-4.5,adversarial,69,3,41,12,0.043478260869565216,0.5942028985507246,0.21739130434782608
NEJM_CPC_23_2013,openai/gpt-5.2,baseline,55,2,34,10,0.03636363636363636,0.6181818181818182,0.21818181818181817
NEJM_CPC_26_2005,openai/gpt-5.4,adversarial,61,1,32,18,0.01639344262295082,0.5245901639344263,0.3114754098360656
NEJM_CPC_26_2005,openai/gpt-5.2,adversarial,50,0,35,8,0.0,0.7,0.16
NEJM_CPC_28_2010,openai/gpt-5.2,adversarial,31,1,19,5,0.03225806451612903,0.6129032258064516,0.1935483870967742
NEJM_CPC_28_2010,openai/gpt-5.2,structured,51,2,28,11,0.0392156862745098,0.5490196078431373,0.2549019607843137
NEJM_CPC_28_2010,openai/gpt-5.4,baseline,76,4,38,20,0.05263157894736842,0.5,0.3157894736842105
NEJM_CPC_28_2010,anthropic/claude-opus-4.5,structured,32,2,17,4,0.0625,0.53125,0.1875
NEJM_CPC_28_2010,anthropic/claude-sonnet-4.5,baseline,50,1,29,16,0.02,0.58,0.34
NEJM_CPC_28_2010,anthropic/claude-sonnet-4.5,adversarial,56,3,27,13,0.05357142857142857,0.48214285714285715,0.2857142857142857
NEJM_CPC_36_2024,anthropic/claude-sonnet-4.5,baseline,61,1,33,22,0.01639344262295082,0.5409836065573771,0.3770491803278688
NEJM_CPC_39_2010,anthropic/claude-opus-4.5,adversarial,52,0,27,12,0.0,0.5192307692307693,0.23076923076923078
NEJM_CPC_39_2010,openai/gpt-5.4,baseline,82,0,36,34,0.0,0.43902439024390244,0.4146341463414634
NEJM_CPC_39_2010,openai/gpt-5.4,adversarial,58,2,31,13,0.034482758620689655,0.5344827586206896,0.25862068965517243
NEJM_CPC_39_2010,anthropic/claude-sonnet-4.5,baseline,52,4,22,21,0.07692307692307693,0.4230769230769231,0.4807692307692308
NEJM_CPC_39_2010,anthropic/claude-sonnet-4.5,structured,80,3,47,15,0.0375,0.5875,0.225
NEJM_CPC_02_2009,google/gemini-3-pro-preview,baseline,52,1,32,11,0.019230769230769232,0.6153846153846154,0.23076923076923078
NEJM_CPC_02_2009,google/gemini-3-pro-preview,structured,99,1,61,19,0.010101010101010102,0.6161616161616161,0.20202020202020202
NEJM_CPC_04_2012,google/gemini-3-pro-preview,baseline,35,2,20,11,0.05714285714285714,0.5714285714285714,0.37142857142857144
NEJM_CPC_04_2012,google/gemini-3-pro-preview,structured,74,3,48,19,0.04054054054054054,0.6486486486486487,0.2972972972972973
NEJM_CPC_04_2012,google/gemini-3-pro-preview,adversarial,60,4,30,16,0.06666666666666667,0.5,0.3333333333333333
NEJM_CPC_04_2013,google/gemini-3-pro-preview,structured,67,2,47,11,0.029850746268656716,0.7014925373134329,0.19402985074626866
NEJM_CPC_04_2013,google/gemini-3-pro-preview,adversarial,68,1,43,16,0.014705882352941176,0.6323529411764706,0.25
NEJM_CPC_12_2004,google/gemini-3-pro-preview,baseline,56,1,40,7,0.017857142857142856,0.7142857142857143,0.14285714285714285
NEJM_CPC_12_2004,google/gemini-3-pro-preview,adversarial,59,1,31,14,0.01694915254237288,0.5254237288135594,0.2542372881355932
NEJM_CPC_12_2004,google/gemini-3-pro-preview,structured,69,1,57,9,0.014492753623188406,0.8260869565217391,0.14492753623188406
NEJM_CPC_15_2019,google/gemini-3-pro-preview,structured,57,1,31,8,0.017543859649122806,0.543859649122807,0.15789473684210525
NEJM_CPC_17_2004,google/gemini-3-pro-preview,structured,80,1,42,19,0.0125,0.525,0.25
NEJM_CPC_17_2004,google/gemini-3-pro-preview,baseline,33,1,16,13,0.030303030303030304,0.48484848484848486,0.42424242424242425
NEJM_CPC_17_2004,google/gemini-3-pro-preview,adversarial,57,2,32,18,0.03508771929824561,0.5614035087719298,0.3508771929824561
NEJM_CPC_17_2019,google/gemini-3-pro-preview,adversarial,99,1,60,27,0.010101010101010102,0.6060606060606061,0.2828282828282828
NEJM_CPC_20_2013,google/gemini-3-pro-preview,baseline,26,0,16,6,0.0,0.6153846153846154,0.23076923076923078
NEJM_CPC_26_2005,google/gemini-3-pro-preview,baseline,28,2,13,11,0.07142857142857142,0.4642857142857143,0.4642857142857143
NEJM_CPC_26_2005,google/gemini-3-pro-preview,structured,76,1,46,14,0.013157894736842105,0.6052631578947368,0.19736842105263158
NEJM_CPC_28_2002,google/gemini-3-pro-preview,adversarial,54,2,22,13,0.037037037037037035,0.4074074074074074,0.2777777777777778
NEJM_CPC_28_2010,google/gemini-3-pro-preview,baseline,30,1,12,11,0.03333333333333333,0.4,0.4
NEJM_CPC_29_2003,google/gemini-3-pro-preview,structured,81,0,49,19,0.0,0.6049382716049383,0.2345679012345679
NEJM_CPC_29_2003,google/gemini-3-pro-preview,adversarial,73,1,47,18,0.0136986301369863,0.6438356164383562,0.2602739726027397
NEJM_CPC_38_2003,google/gemini-3-pro-preview,adversarial,66,1,48,12,0.015151515151515152,0.7272727272727273,0.19696969696969696
NEJM_CPC_38_2003,google/gemini-3-pro-preview,structured,74,3,46,11,0.04054054054054054,0.6216216216216216,0.1891891891891892
NEJM_CPC_39_2010,google/gemini-3-pro-preview,adversarial,44,1,20,12,0.022727272727272728,0.45454545454545453,0.29545454545454547
NEJM_CPC_39_2010,google/gemini-3-pro-preview,structured,69,1,31,21,0.014492753623188406,0.4492753623188406,0.3188405797101449
NEJM_CPC_41_2009,google/gemini-3-pro-preview,baseline,26,1,25,0,0.038461538461538464,0.9615384615384616,0.038461538461538464
NEJM_CPC_41_2009,google/gemini-3-pro-preview,adversarial,46,1,31,7,0.021739130434782608,0.6739130434782609,0.17391304347826086
NEJM_CPC_41_2009,google/gemini-3-pro-preview,structured,77,1,56,16,0.012987012987012988,0.7272727272727273,0.22077922077922077
NEJM_CPC_05_2019,google/gemini-3-pro-preview,adversarial,59,1,35,17,0.01694915254237288,0.5932203389830508,0.3050847457627119
